Nodes:
|Маяковского улица|Маяковського вулиця|4002404743,4002405153,4002406301,4002407631,4002408712,4002410280,4002411613,4002412218,4002413000,4002413772,4002414892,4002416311,4002417611,4002418954,4002419869,4002421263,4002422608,4002428867,4002431967,4002435836,4002440132,4002441297,4002442376|171032448,171032449
|Маяковского улица|Маяковського вулиця; Чайковського вулиця|3431018589,3431018800,3431018804,3431018813,3431018814,3431018815|118922614,182371877,336015234
|Меджибіжська|Меджибіжська вулиця|3811106072|377721984,377725507
|Мельника|Андрія Мельника вулиця|3973475381|152954258
|Механизаторов переулок|Механізаторів провулок|4002404746,4002406303,4002408714,4002412220,4002413447,4002422611,4002431970,4002435839,4002440135,4002441300,4002442379|99207704,339813821
|Механизаторов улица|Механізаторів вулиця|4002404747,4002404749,4002404750,4002405155,4002405157,4002405158,4002406304,4002406306,4002406307,4002407633,4002407635,4002407636,4002408715,4002408717,4002410282,4002410284,4002410285,4002411615,4002411617,4002411618,4002412222,4002412223,4002413001,4002413003,4002413004,4002413449,4002413450,4002413773,4002413774,4002413775,4002414895,4002414898,4002414899,4002415531,4002415532,4002416312,4002416313,4002416314,4002416576,4002416577,4002417612,4002417613,4002417940,4002417941,4002418955,4002418956,4002419254,4002419667,4002419668,4002419870,4002419871,4002420163,4002420265,4002420266,4002421264,4002421265,4002422612,4002422615,4002422616,4002423228,4002423229,4002423408,4002423409,4002424078,4002424079,4002424538,4002424539,4002424785,4002425332,4002425333,4002425980,4002425981,4002427225,4002427226,4002427854,4002427855,4002428182,4002428183,4002428870,4002428872,4002428873,4002429255,4002429571,4002429572,4002430036,4002430298,4002430299,4002430407,4002430513,4002430514,4002430822,4002431419,4002431513,4002431707,4002431708,4002431971,4002431974,4002431975,4002433024,4002433382,4002434530,4002434531,4002435065,4002435597,4002435840,4002435842,4002435843,4002437426,4002437932,4002440136,4002440138,4002440139,4002441301,4002441303,4002441304,4002442380,4002442382,4002442383|163064026,292288689,360701795
|Мира улица|Миру вулиця|3456447074|338550966,338550967,338550969
|Мира улица|Миру вулиця; Щорса вулиця|3431018590,3431018794,3431018797,3431018801,3431018802,3431018807,3431018809,3431018812|118617334,118922615,336015235
|Мироновская улица|Миронівська вулиця|2835448080,2835448081|135289289
|Михайла Грушевського вулиця|Грушевського вулиця|2492236746,2492237671,2767489530,3591822548|110246967,251150924
|Михайловская улица|Михайлівська вулиця|4002404754,4002405161,4002406310,4002407639,4002408720,4002410288,4002411621,4002412226,4002413007,4002413453,4002414902,4002415535,4002416579,4002417616,4002417826,4002417943,4002418959,4002419669,4002419873,4002420267,4002421267,4002422620,4002423230,4002423410,4002424080,4002424540,4002424786,4002425334,4002425982,4002427856,4002428184,4002428876,4002429256,4002429573,4002429688,4002430300,4002430515,4002431514,4002431709,4002431979,4002432842,4002433025,4002433303,4002433383,4002433411,4002433459,4002434532,4002435003,4002435066,4002435846,4002437427,4002437933,4002438530,4002438576,4002439318,4002439361,4002439704,4002440142,4002440464,4002440541,4002442386,4003113188,4003113292|119421115,119421117
|Мичурина переулок|1-й Мічуріна провулок; 2-й Мічуріна провулок; Мічуріна провулок|4002404755,4002407640,4002410589,4002414057,4002414903,4002422621,4002428877,4002431980,4002435847,4002440143|99223116,163563472,168439466,168442885,168442886
|Мичурина улица|Мічуріна вулиця|2126253206,2126253214,2126253219,2140234738,3431046968,3456447076,4002404756,4002404759,4002405163,4002405166,4002406312,4002407642,4002407644,4002408723,4002410590,4002410593,4002411624,4002412229,4002413009,4002413456,4002413779,4002414905,4002415538,4002416317,4002416582,4002417946,4002419672,4002420270,4002420756,4002422622,4002422625,4002424082,4002428879,4002428881,4002431981,4002431984,4002435849,4002435851,4002440145,4002440147,4002441308,4002441310,4002442388,4002442391|84858854,99209193,163563471,224333638,306529060,336559711
|Мініна вулиця|Воскресенська вулиця; Менахем-Мендл Шнеєрсона вулиця|3907015840|148241451,148318327
|Молодёжная улица|Молодіжна вулиця|4002405170,4002406316,4002407649,4002408726,4002410596,4002411627,4002412232,4002413012,4002413458,4002415542,4002416320,4002417619,4002422630,4002431988,4002440151,4002441316,4002442396|99207686,99209190
|Молочная улица|Колгоспна вулиця; Молочна вулиця|4003112365,4003112367,4003113092,4003113099,4003113105,4003113107,4003113111,4003113128,4003113137,4003113147,4003113165,4003113184,4003113289,4003113295,4003113298,4003113303,4003113309,4003113311,4003113316,4003113333,4003113335,4003113340,4003113345,4003113414|163059189,163061092,314753099
|Мопровский переулок|Мопрівський провулок|4002404765,4002405171,4002406318,4002407651,4002408728,4002411628,4002413014,4002413782,4002414912,4002416323,4002417622,4002417827,4002418963,4002419255,4002419878,4002420164,4002421271,4002422633,4002423415,4002428887,4002431991,4002435859,4002440152,4002441317,4002442397|314781229
|Морская|Морская улица|518492173|183089777
|Морська|Велика Морська вулиця; Мала Морська вулиця|3700994671|184421851,185449065,186031381,188087937,188087938
|Московская улица|Московська вулиця|3431614022,3431614031,3431614033,3431614037,3431614043,3456460403|223645184,223645185,225292351
|Мухи вулиця|Мухи І. вулиця|1837998162|230815017
|Набережная|Набережная улица|2960940583|58882163
|Набережная улица|Набережна вулиця|4002404768,4002405174,4002406320,4002408730,4002411631,4002412236,4002413017,4002413460,4002413784,4002414915,4002415544,4002416325,4002416586,4002417624,4002417950,4002418965,4002419675,4002419880,4002420273,4002422636,4002428891,4002431994,4002435863,4002440155,4002441320,4002442400|77047563
|Назукина|Назукина улица|3526446916|77025993,123336345,123336346,168658776,180464439,198656351
|Нахимова улица|Нахімова вулиця|4002404775,4002405180,4002406327,4002407657,4002408736,4002410603,4002411637,4002412241,4002413022,4002413463,4002413788,4002414922,4002415547,4002416329,4002416689,4002417628,4002417953,4002418969,4002419678,4002419884,4002420276,4002421276,4002421870,4002422645,4002423236,4002423418,4002424543,4002425340,4002427229,4002428188,4002428900,4002429576,4002430303,4002430518,4002431422,4002431711,4002431744,4002432003,4002433027,4002433385,4002434534,4002435068,4002435599,4002435870,4002437428,4002437934,4002438531,4002439319,4002439723,4002440162,4002441327,4002442410|163570691,163570692
|Независимости улица|Незалежності вулиця|4002405181,4002410604,4002414923,4002428902,4002432004,4002440163,4002441328,4003112350,4003112359,4003112369,4003112374,4003112385,4003113093,4003113119,4003113322,4003113387,4003113402,4003113416,4003113426|163064693,163064696,360701787
|Незалежності|Незалежності вулиця|2652377009|151906779
|Нижній Вал|Нижній Вал вулиця|3986914626|8142118,38083256,38083263,38083272,38083291,46603810,263615892,311170283
|Николаевская дорога|Миколаївська дорога|3875153730|4423404
|Николая Гоголя переулок|Миколи Гоголя провулок|4002404779,4002422650,4002428905,4002432008,4002440167|163101416
|Николая Гоголя улица|Гоголя вулиця|4002404780,4002405184,4002407661,4002410607,4002412244,4002413466,4002414926,4002415551,4002416692,4002417957,4002419681,4002420279,4002422651,4002423239,4002424086,4002424790,4002427861,4002428906,4002429260,4002429994,4002435538,4002435874,4002436877,4002437486,4002437986,4002438578,4002439363,4002440168,4002440466,4002441330,4002442413|130550469,315905343
|Николая Музыки|Николая Музыки улица|2937519057|24779101,27804132,27804133
|Новая улица|Луговая улица; Полевая улица|4002404786,4002406334,4002422656,4002432014,4002440174|99176468,397587672
|Новая улица|Нова вулиця|4002404782,4002405186,4002406331,4002407663,4002408740,4002410608,4002412245,4002413467,4002413628,4002414928,4002415552,4002416693,4002417958,4002419682,4002422652,4002428907,4002432010,4002435875,4002440170,4002441332,4002442415|119378331
|Новая улица|Нова вулиця; Садова вулиця|4002405188,4002407665,4002408742,4002410609,4002428910,4002435877,4002440172,4002441334|99209174,99209176
|Новая улица|Садовая улица|4002404784,4002414930,4002422654,4002428909,4002432012|112709576
|Новгородська улица|Новгородська вулиця|1714258186|23682807,241598438
|новікова вулиця|Новікова вулиця|1575263691|56220936,174612575
|Новый переулок|Новий провулок; Садовий провулок|4002404790,4002405192,4002406337,4002407669,4002408746,4002410613,4002411644,4002412248,4002413230,4002413470,4002413894,4002414060,4002414935,4002415555,4002416696,4002422660,4002428915,4002432018,4002435881,4002440177,4002441338,4002442420|99207694,99209203
|Новый Путь улица|Новий Шлях вулиця|4002404789,4002405191,4002406336,4002407668,4002408745,4002410612,4002411643,4002412247,4002413028,4002413469,4002413893,4002414934,4002415554,4002416334,4002416695,4002417633,4002417960,4002418974,4002419684,4002420089,4002420281,4002421281,4002422659,4002423241,4002423423,4002424088,4002424548,4002425344,4002427233,4002428914,4002432017,4002435880,4002440176,4002441337,4002442419|199500353,360701749,360701753
|Овражный переулок|Овражний провулок|4002404793,4002422663,4002432021,4002440180|163096374
|Октябрьская|Октябрьская улица|2371326235|287860568
|Октябрьская улица|Жовтнева вулиця|3431614039,3456524758,4002404800,4002405200,4002406343,4002407677,4002408751,4002410618,4002411348,4002411649,4002412253,4002413034,4002413313,4002413474,4002413898,4002414942,4002415560,4002416336,4002416701,4002417637,4002417962,4002418977,4002419688,4002420093,4002420284,4002420757,4002421285,4002422670,4002423244,4002423314,4002423427,4002424090,4002424148,4002424701,4002424792,4002425346,4002426491,4002426547,4002427235,4002427865,4002428292,4002428350,4002428923,4002429263,4002429580,4002429997,4002430037,4002430307,4002430414,4002430522,4002432027,4002435990,4002440184,4002441345,4002441884,4002442425,4002444311|99207698,225298498,336486552
|Октябрьской Революции|Жовтневої революції вулиця|1065068525|26750029
|Октябрьской Революции улица|Жовтневої Революції вулиця|4002404806,4002405204,4002406348,4002407680,4002408755,4002410621,4002411654,4002412256,4002413038,4002413900,4002416338,4002416703,4002417639,4002417964,4002418979,4002419690,4002420095,4002420286,4002421287,4002422676,4002423246,4002423429,4002424092,4002424551,4002425348,4002426493,4002427237,4002428294,4002428929,4002429265,4002429582,4002429999,4002430309,4002430416,4002430524,4002430829,4002431428,4002431522,4002431714,4002432033,4002432849,4002433031,4002433388,4002434538,4002435071,4002435602,4002435995,4002437430,4002437936,4002438532,4002439321,4002439705,4002440290,4002440506,4002440580,4002440650,4002441016,4002441077,4002441349,4002442430|73988142,99218777,118710508
|Олега Кошевого улица|Олега Кошового вулиця|2126296325,2126296326,2126296335,2126296336,2126296337,2126296339,2126296343,3430889011,3430975188|117963125
|Оноківська|Оноківська вулиця|3494590189|180233240,180233246,301274322
|Орджоникидзе улица|Орджонікідзе вулиця|3420303015|333884083
|Островского улица|Островського вулиця|4002404808,4002404809,4002405206,4002405207,4002405208,4002406351,4002406352,4002407682,4002407683,4002407684,4002408758,4002408759,4002410623,4002410624,4002410625,4002411656,4002411657,4002412258,4002412259,4002413040,4002413041,4002413478,4002413479,4002413902,4002414949,4002414950,4002414951,4002415564,4002415565,4002416340,4002416341,4002416705,4002416706,4002417641,4002417642,4002417965,4002417966,4002418981,4002418982,4002419691,4002420097,4002420287,4002421789,4002421871,4002422678,4002422679,4002422680,4002423247,4002423431,4002424093,4002424553,4002424794,4002425349,4002426494,4002427238,4002427867,4002428295,4002428931,4002428932,4002428933,4002429266,4002429583,4002430000,4002430417,4002430830,4002431523,4002432035,4002432036,4002432037,4002435997,4002435998,4002435999,4002440294,4002441351,4002441352,4002441353,4002442434,4002442435|99209165,99218715,315612210,339829798
|Отакара Яроша|Отакара Яроша вулиця; Отакара Яроша провулок|3448257167|33604540,156319665,260260964
|Панаса Мирного улица|Панаса Мирного вулиця|4002404810,4002405209,4002406353,4002407685,4002408760,4002410626,4002411658,4002412260,4002413042,4002413480,4002413903,4002414952,4002415566,4002416342,4002416707,4002417643,4002417967,4002418983,4002419692,4002420288,4002422681,4002423248,4002428934,4002432038,4002436000,4002440296,4002441092,4002441354,4002442436|163064030
|Паникахи|Панікахи вулиця|1908890299|97943610,148359685,244614925,244614939,286584570,286584573,360959455,360959456,360959457,361049374,361049375,361049376
|Парижской Коммуны улица|Паризької Комуни вулиця|4002404811,4002405210,4002406354,4002407686,4002408761,4002410627,4002411659,4002412261,4002413043,4002413481,4002413904,4002414038,4002414953,4002415567,4002416343,4002416708,4002417644,4002417968,4002418984,4002419693,4002420098,4002420689,4002422682,4002423249,4002423432,4002424795,4002426495,4002427239,4002427868,4002428935,4002429267,4002430001,4002430525,4002431429,4002431524,4002431715,4002432039,4002432850,4002432876,4002433032,4002433309,4002433334,4002433389,4002433464,4002434539,4002435007,4002435072,4002435540,4002435603,4002436001,4002436879,4002437431,4002437488,4002437937,4002437988,4002438533,4002438580,4002439365,4002440297,4002440468,4002440544,4002440615,4002440683,4002441048,4002441355,4002441623,4002441682,4002442437|99223133
|Парковая улица|Паркова вулиця|4002404812,4002406355,4002408762,4002411660,4002413044,4002413905,4002414954,4002422683,4002428936,4002432040,4002436002,4002440298,4002442438|305973122,305973123
|Пархоменко улица|Пархоменка вулиця|4002404813,4002405211,4002406356,4002407687,4002408763,4002409614,4002410628,4002412262,4002412745,4002413045,4002413482,4002413906,4002414061,4002414955,4002415568,4002416344,4002416709,4002417645,4002417969,4002418985,4002419256,4002419694,4002420099,4002420166,4002420690,4002421790,4002421854,4002422684,4002423250,4002424094,4002424796,4002425350,4002426496,4002427240,4002427869,4002428296,4002428338,4002428937,4002429268,4002429508,4002429584,4002430002,4002430418,4002430526,4002430559,4002430831,4002430861,4002430864,4002431525,4002431554,4002432041,4002432851,4002432877,4002432878,4002433310,4002433335,4002433336,4002433390,4002433465,4002433488,4002434561,4002435008,4002435026,4002435541,4002435559,4002435622,4002436003,4002437395,4002437432,4002437902,4002437938,4002438546,4002439331,4002439716,4002440299,4002440581,4002441357,4002442439,4002443616,4002443621|163061090,163067773,163067774,163067775,163092725,163093324,163095371,314753096,315345037
|Пастера|Пастера вулиця|3784807388|25517881,55903365
|Патона вулиця|Євгена Патона вулиця|451894708|145574158,160752653,295106356
|Первомайская улица|Первомайська вулиця|1989245907,2835488620,2835488622|82134985
|Перемоги|Перемоги провулок; Перемоги проспект|1839242497|172914901,173138632
|Петровского переулок|2-й Петровського провулок|4002404824,4002405220,4002414965,4002422893,4002428947,4002432049,4002436012,4002441365|163588071,163591257,314748160
|Петровского улица|Петровського вулиця|4002405221,4002405358,4002405362,4002405380,4002405399,4002405419,4002405435,4002405453,4002405468,4002405486,4002405701,4002405717,4002406364,4002406793,4002406809,4002406824,4002406840,4002406856,4002406875,4002406878,4002407190,4002407205,4002407208,4002407221,4002407695,4002408110,4002408139,4002408169,4002408298,4002408327,4002408769,4002409291,4002410635,4002411666,4002412268,4002413052,4002413487,4002413912,4002414966,4002415574,4002416350,4002416715,4002417650,4002417828,4002417974,4002419699,4002420695,4002421795,4002422894,4002423255,4002423437,4002424098,4002424801,4002425355,4002426500,4002427244,4002427283,4002427874,4002428299,4002428339,4002428948,4002429272,4002429587,4002429623,4002430006,4002430313,4002430342,4002430422,4002430530,4002430560,4002430835,4002431433,4002431530,4002432050,4002432855,4002433035,4002433314,4002433393,4002433469,4002434542,4002435012,4002435074,4002435545,4002435605,4002436013,4002436883,4002437434,4002437890,4002437939,4002438490,4002438535,4002438582,4002439322,4002439366,4002439375,4002439376,4002439706,4002440307,4002440469,4002440476,4002440507,4002440546,4002440551,4002440582,4002440616,4002440622,4002440651,4002440684,4002441017,4002441049,4002441079,4002441366,4002441624,4002441654,4002441683,4002441710,4002441740,4002441764,4002441790,4002441816,4002441843,4002441868,4002442447,4002443590,4002443617,4002443643,4002443665,4002443687,4002443711,4002443731,4002443754,4002443774,4002444296|163067776,163092727,163096190
|Петровського|Петровського вулиця|3634266879|317874982
|Петровського вулиця|Ярослава Мудрого вулиця|2860606287,2860618188|23898787
|Петропавлівська|Петропавлівська вулиця|3359383193,3359409893,3359423893,3359433602,3361229693,3361299493,3370267193,3370271493,3370274293|36988367
|Пимоненко улица|Пимоненка вулиця|4002410636,4002411667,4002413053,4002413488,4002413913,4002416351,4002417975,4002420696,4002422895,4002423256,4002423438,4002424558,4002424802,4002425356,4002427245,4002428300,4002429588,4002430423,4002430531,4002430836,4002431434,4002432051,4002436014,4002441367,4002442448|237471790
|Пионерская улица|Піонерська вулиця|2126253204,2126253209,2126253213,2126253220,3431029933,3431614023,3431614027,3431614042,3431614044,3431614045|84858864,224333639,224333640,336075067
|Підгірка|Підгірка вулиця|3716546222|367784827
|Піонерська|Піонерська вулиця|3943451914|391170857
|Плеханова улица|Плеханова вулиця|2420213701|157073648
|Победы улица|Перемоги вулиця|4002404827,4002405222,4002406367,4002407696,4002408771,4002410637,4002411668,4002412269,4002413054,4002413490,4002413915,4002414968,4002415575,4002416353,4002416716,4002417652,4002417976,4002419189,4002419700,4002420103,4002420697,4002421796,4002422898,4002423257,4002423439,4002424099,4002424559,4002424803,4002425357,4002426501,4002427246,4002428301,4002428950,4002429589,4002430314,4002430532,4002432054,4002436015,4002440309,4002441369,4002442450|73988145,199500355,305970713
|Полевая улица|Польова вулиця|4002404832,4002404835,4002405224,4002405227,4002406370,4002406372,4002407698,4002407699,4002408773,4002408777,4002410639,4002410642,4002411669,4002411672,4002412271,4002412275,4002413055,4002413059,4002413492,4002413916,4002413920,4002414973,4002414976,4002415576,4002416354,4002416357,4002416717,4002417653,4002417656,4002417978,4002419190,4002419193,4002419701,4002420104,4002420107,4002420699,4002421797,4002421800,4002422902,4002422905,4002423258,4002423440,4002423443,4002424100,4002424560,4002424562,4002424805,4002425358,4002426502,4002427247,4002427875,4002428302,4002428953,4002428956,4002429273,4002429590,4002429591,4002430007,4002430038,4002430315,4002430316,4002430424,4002430533,4002430534,4002430561,4002430837,4002431435,4002431436,4002431458,4002431531,4002431718,4002432058,4002432060,4002432856,4002433036,4002433053,4002433315,4002433394,4002433470,4002434543,4002435013,4002435075,4002435546,4002435606,4002436018,4002436021,4002436884,4002437435,4002437891,4002438491,4002438500,4002438583,4002439367,4002440312,4002440315,4002440470,4002440547,4002440617,4002441373,4002441376,4002442454,4002442458|99209205,338761691,360701796
|Полесская улица|Полевая улица|4002404839,4002405229,4002406376,4002407703,4002408781,4002410646,4002411676,4002412277,4002413062,4002413496,4002413923,4002414980,4002415580,4002416360,4002416721,4002422909,4002428960,4002432065,4002440319,4002442461|99176468
|Полетаева улица|Полєтаєва вулиця|3433872239,3433872240,3433872242,3433872243,3433872245,3433872246,3433872249,3433872250,3433872253,3433872254,3433872257,3433872258,3433872261,3433872262,3433872265,3433872266,3433872269,3433872270,3433872273,3433872274,3433872277,3433872278,3433872281,3433872282,3433872285,3433872286,3433872289,3433872290,3433875193,3433875194,3433875197,3433875198,3433875200,3433875201,3433875203,3433875204,3433875206,3433875207,3433875209,3433875210,3433875212|336329244
|Поликуровская|Поликуровская улица|2937831351|108315495
|Постишева вулиця|Аркадія Голуба вулиця|2692274356|50242430,50242432
|Постишева проспект|Любові Малої проспект|3637161505|24361081,156319677,254681315
|Почтовая улица|Поштова вулиця|3454871220|174464177
|Поштова|Поштова вулиця|3313948693|242952715
|Привокзальна площа|майдан Привокзальний|1490520757|200909868
|Приморская|Приморська вулиця|3670279966|102270116,278587595
|Пролетарская|Пролетарська вулиця|3851897871|171815279
|Промислова|Промислова вулиця|3686907455|364649066
|Промышленный переулок|Промисловий провулок|4002404845,4002414986,4002422915,4002428964,4002436028,4002440325|99209181
|Пушкина улица|Пушкіна вулиця|4002404851,4002405235,4002405238,4002406385,4002406388,4002407707,4002407710,4002408989,4002408992,4002410651,4002410653,4002411683,4002411685,4002412282,4002412284,4002413066,4002413068,4002413500,4002413502,4002413928,4002413930,4002415190,4002415192,4002415585,4002416364,4002416366,4002416724,4002416726,4002417661,4002417663,4002417984,4002417986,4002419199,4002419201,4002419708,4002419710,4002420112,4002420113,4002420705,4002420707,4002421805,4002421806,4002422919,4002422921,4002423264,4002423266,4002424106,4002424810,4002426508,4002427880,4002428968,4002428971,4002429277,4002430011,4002430427,4002430840,4002431534,4002432074,4002432077,4002432859,4002433318,4002433471,4002435547,4002436031,4002436034,4002436885,4002437892,4002440332,4002441383,4002441385,4002442468,4002442471|99223151,121786485,360818705
|Пушкина улица|Пушкінська вулиця|4002404850,4002405237,4002406387,4002407709,4002408348,4002408991,4002409615,4002409625,4002411684,4002412283,4002413067,4002413229,4002413231,4002413501,4002413929,4002415584,4002416365,4002416725,4002417662,4002417985,4002419200,4002419709,4002420706,4002421873,4002422920,4002423265,4002424107,4002424811,4002426509,4002428352,4002428970,4002432076,4002436033,4002439724,4002440331,4002441885,4002442470|99210506
|Рабкоровская улица|Робкоровська вулиця|4002405242,4002406491,4002407713,4002408995,4002410656,4002412287,4002413505,4002415589,4002416730,4002418189,4002419712,4002420710,4002423269,4002424110,4002428975,4002436038,4002441489,4002442474|99223119
|Рабочий переулок|Робочий провулок|4002404854,4002414062,4002415196,4002421874,4002421887,4002422924,4002432080|315613920
|Радченка вулиця|Юрченка вулиця|3685733016|278031547
|Радянський проспект|Центральний проспект|1918695678|33885196,56220948,56220951,56220962,56279848,56279852,56279857,56279889,58657227,58657277,58657278,58657280,91762438,91762452,174612580
|Рекордна вулиця|Маршала Бабаджаняна вулиця|1775982202|162570368,186965609
|Республиканская улица|Республіканська вулиця|4002404855,4002405243,4002406492,4002407714,4002408996,4002410657,4002411349,4002411354,4002411688,4002412288,4002412746,4002413071,4002413506,4002413933,4002415197,4002415590,4002416731,4002416788,4002417666,4002418190,4002419204,4002419713,4002420116,4002421808,4002422925,4002423448,4002424567,4002425363,4002427252,4002428976,4002431745,4002436039,4002440335,4002441490,4002442475|168435213,314748161,314860924
|Речная улица|Дачна вулиця; Річкова вулиця|4002404860,4002405247,4002406495,4002408999,4002415201,4002422930,4002428980,4002436043,4002440340,4002441494,4002442479|237471791,305973124,305973125
|Речная улица|Зелена вулиця; Річна вулиця|4002410658,4002411350,4002412489,4002413507,4002415591|163573668,171220650
|Речная улица|Річна вулиця|4002404857,4002405245,4002407715,4002415199,4002421875,4002422927,4002428978,4002432082,4002436041,4002439725,4002441492|163573668
|Роганская|Роганська вулиця|3072432971|29110729,218006714,320649759,320854304,371756691
|Родниковая|Родниковая улица|3469687944|339748401
|Рози Люксембурґ (18 лінія) вулиця|Рози Люксембург (18 лінія) вулиця|502274790|30689533
|Розы Люксембург|Розы Люксембург улица|2363254625|162014532
|Розы Люксембург переулок|Рози Люксембург провулок|4002404861,4002415202,4002421876,4002421888,4002422931,4002428981,4002431746,4002431751,4002431754|163573667
|Розы Люксембург улица|Рози Люксембург вулиця|4002404862,4002405248,4002406496,4002407717,4002409000,4002411690,4002412491,4002413073,4002413509,4002413935,4002415203,4002415594,4002416370,4002416734,4002417668,4002418193,4002419205,4002419716,4002420713,4002422932,4002423271,4002423449,4002424112,4002424568,4002424814,4002425365,4002425900,4002425901,4002426512,4002427253,4002427883,4002428308,4002428982,4002429280,4002429596,4002430013,4002430321,4002430429,4002430538,4002430842,4002431441,4002431536,4002431720,4002432085,4002432861,4002433038,4002433320,4002433473,4002435015,4002435549,4002436044,4002436887,4002437894,4002438493,4002438584,4002439368,4002439726,4002440341,4002441495,4002442480|163098573,163562539,171037790
|Русская|Русская улица|3710619149|27323208,179137862,238901054,280281870
|Рустави|Руставі вулиця|2335233379|56250358,186885726
|Рыночная улица|Риночна вулиця|3430870675|117963108,118020113
|Сагайдачного вулиця|Петра Сагайдачного вулиця|3585228596|5158626,8142332,182520361,239221701
|Садовая улица|Нова вулиця; Садова вулиця|4002424570,4002430843,4002431537,4002432862,4002433321,4002433474,4002435016,4002435550,4002436888,4002437895,4002438494,4002438585,4002439369|99209174,99209176,292288680
|Садовая улица|Садова вулиця|4002404867,4002404870,4002404873,4002404875,4002405250,4002405253,4002405255,4002405257,4002406498,4002406501,4002406504,4002407719,4002407722,4002407724,4002409002,4002409005,4002409007,4002410661,4002410664,4002410666,4002410668,4002411692,4002411695,4002411697,4002411699,4002412494,4002412496,4002413074,4002413076,4002413314,4002413510,4002413513,4002413514,4002413936,4002413938,4002415207,4002415210,4002415213,4002415595,4002415597,4002416372,4002416374,4002416735,4002416737,4002417670,4002417672,4002418194,4002418196,4002419209,4002419717,4002419719,4002419720,4002420121,4002420714,4002420716,4002421811,4002421813,4002422936,4002422938,4002422941,4002423272,4002423274,4002423451,4002423453,4002424113,4002424115,4002424815,4002424817,4002426514,4002426516,4002427884,4002428986,4002428989,4002428992,4002429281,4002430014,4002430430,4002432289,4002432292,4002432295,4002436048,4002436051,4002436054,4002440346,4002440349,4002440352,4002441094,4002441499,4002441502,4002441505,4002441507,4002442483,4002442486,4002442889,4002444312|99209174,99218837,129358508,130550471,130550472,292288680,305974765
|Садовый переулок|Новий провулок; Садовий провулок|4002421877,4002422189,4002428995,4002431747,4002436056|99207694,99209203
|Самборского|Самборського вулиця|2069359836|60888410,390891105
|Самокиша вулиця|Самокіша вулиця|1217761064|105463226
|Свердлова|Свердлова улица|1696467119|74481471
|Свердлова вулиця|Сосюри вулиця|2431202710|126710984,131654324,131654333,171820016
|Свердлова улица|Свердлова вулиця|2126296327,2135313425,3430981516,3430981517|120781019
|Северный переулок|Північний провулок|4002404878,4002405259,4002406507,4002407727,4002409010,4002410670,4002412498,4002415218,4002422945,4002428998,4002431748,4002432298,4002436059,4002440354,4002441510,4002442892|163096314,163096373
|Сегедская|Сегедська вулиця|2343178210|26436921,26540519,29212812,103621302,163206634,163206644
|Селькоровская улица|Сількорівська вулиця|4002404879,4002405260,4002406508,4002407728,4002409011,4002410671,4002411701,4002412499,4002413078,4002413516,4002413941,4002415219,4002415598,4002416377,4002416738,4002417674,4002418197,4002419210,4002419721,4002420122,4002420717,4002421814,4002422946,4002423275,4002423454,4002428999,4002429599,4002430541,4002432299,4002436060,4002440355,4002441511,4002442893|99223132,121786497
|Сельская улица|Сільська вулиця|4002404880,4002405261,4002405726,4002405729,4002405730,4002406509,4002407729,4002409012,4002410672,4002411702,4002413079,4002413942,4002415220,4002415599,4002415682,4002416378,4002416451,4002416739,4002417289,4002417675,4002418198,4002418239,4002419211,4002419722,4002420123,4002420167,4002420718,4002421815,4002421855,4002422947,4002423276,4002424116,4002424818,4002429000,4002432300,4002436061,4002440356,4002441095,4002441512,4002441886,4002444313|118608393,168444423
|Сельский переулок|Сільський провулок|4002405262,4002407730,4002411351,4002414076,4002422190,4002431749,4002431752,4002436062,4002441513|162977410
|Семенца улица|Семенця вулиця|4003112325,4003112353,4003112377,4003113360,4003113405,4003113429|163064695
|Сергея Лазо улица|Сергія Лазо вулиця|4002404882,4002405263,4002406510,4002409013,4002410673,4002411703,4002412500,4002415221,4002422949,4002429001,4002432301,4002436063,4002440357,4002441514,4002442894|119378324
|Серго Орджонікідзе вулиця|Орджонікідзе вулиця|3787082936|296985406,335603187,335603192,351940239
|Середы улица|Середи вулиця|4002404883,4002405264,4002406511,4002407731,4002409014,4002410674,4002411704,4002412501,4002412747,4002412753,4002413080,4002413517,4002413630,4002413943,4002415222,4002415683,4002416379,4002417829,4002422950,4002429002,4002432302,4002436064,4002440358,4002441515,4002442895|315612196
|Сеченова|Сеченова улица|3008115055,3008115056|34612942,45074365,109381600
|Сеченова улица|Сєченова вулиця; Чехова вулиця|2126296322|123558200,123558201,336010690,336012082
|Симферопольская|Симферопольская улица|3940720556|257564959,302083651
|Симферопольское шоссе|Симферопольское шоссе 2|3937755761|38169952
|Соборна|Соборна вулиця|1839653632|34912752,36415826,110281354,110281355,110368575
|Соборна|Соборна вулиця; Соборна площа|3357319247|84217183,193124149,210348965,259369241
