ref:

int_ref:
|Р-74|444732759
|Р-80|178145930,236814455,611320814,611320815
|С-261006|230682377,230682424,389616219,389616237,389616268,403538487
|Т-04-06|112676007,112676988,113952436,125067396,161548660,161548691,236329003,236329004,238826505,260272981,260272993,260272995,386499011,412617659,438311257,438321193,438321194,653195026,653195027,653195028,685136615,685139043,871479059,871479061,871479062,917555293,917555296,917555301,917555302,922842286,922842288,922842291
|Т-04-06;Т-04-28|122247900,161548690
|Т-04-08|110189732,159401218,159401267,159409380,161802952,193310881,235970575,235970576,237878189,385906755,688206848,688206852,688206880,688206887,722261401,732729903,767383379,767383380
|Т-05-05|116725279,116725282,116725286,119965151,146820086,146820087,149523949,149523952,150073262,243104010,295427766,295427767,295427768,295427769,373718695
|Т-05-07|111415358,136412360,136484227,136484231,136494422,137817971,137817976,137818000,139230928,139230940,143058796,193058886,193058887,193058889,300814141
|Т-05-08|24548294,25315886,26242004,26242007,26242035,26242036,26242038,26242082,26242085,26242114,137572486,165938368,165938369,186109601,186109602,238927032,238927033,263331822,278587486,279740721,279740740,304122639,304122640,329897492,335832165,338036088,338036089,418566273,418566274,418566280,418566281,572050016,691102613,771890339,799731199
|Т-05-09|34374106,34374120,34499448,116823311,116823318,116829152,116829184,139125649,143058765,143058766,143058772,158834923,158834925,171045031,171045032,171268126,171655752,171655753,193058885,296952382,297335985,297335987,297455495,310063163,310063164,333590319,335882783,335882785,335882786,335882787,335885630,335885631,335885636,335885637,335885639,335890709,335890714,335890716,335988007,370327559,418566269,418566276,418566278,418566282,495800759,495800760,589136329,601904974,768757843,768757844,769583145,769629083,770379207,770379208,771595635,771595636,771639004,771639005,771820431,771820432,771830667,771830668,771833744,771833745,772156645,772156646,772156650,772156651,772156652,772156653,798407824,798407825,870683455
|Т-05-10|122706439,580174239,580174240,728125018
|Т-05-11|135747109,135751809,166120385,182915212,296976756,534853129,534853130,534853132,700637453,773737904,773737905,775264597,775264598,838486873,838486874
|Т-05-12|25212560,25212561,107824762,107824763,107824765,116690314,232557058,252924311,263331823,335832160,335832161,489234653,677862908,677862909
|Т-05-13|25213789,26828158,30884223,114972902,125438229,127375827,182221618,192428877,192428880,236537016,236537028,236537046,248400784,255387482,262046938,268913096,290855278,291733216,291733227,296052014,296920915,296920916,296920918,296920921,296996108,297380216,334155823,337175497,337175498,360117834,360117839,360117849,503747574,503747575,771563856,771563857,844267178,888605184,888605185
|Т-05-14|44867372,120208827,120208829,120208830,120208834,127375831,154830704,154830787,171207724,171859854,171859855,228984000,262813274,262813278,310416139,310416140,310416141,310416142,310416144,335737605,335737606,335737612,335737615,335737616,335737617,335737618,335737619,335737620,335737621,335737622
|Т-05-15|130055216,130541422,130541428,130547256,130547260,166709955,166709956,166709957,168673614,172383689,172914796,172914810,172914842,172914847,172914956,174464174,178310929,188868727,188868730,188868737,193521808,211732563,245843352,245843353,297445679,299047866,299125625,302549875,316174677,316174679,333591949,334778819,334838349,334838350,335991571,335991574,336075060,336075062,336075063,336075072,336075073,351888505,351888508,767855915,767855916,771658278,771658279,771820360,771820361,771820362,771820363,771830036,771830246,771916038,771916039,794187437,794187438,794187439,794187442,832451724,832451725,842587049,842587050
|Т-05-16|87966414,87966415,87966419,87966423,87966441,140226128,296052351,296995236,297316031,297316035,297316043,297316048,336932678
|Т-05-17|115549101,115549102,117483779,117483780,117483782,117494236,117494237,145280159,191544294,299126657,330419464,336329229,336329248,336329251,336594635,336594638,336594655,337117181,521074516,521074517,521074519,521074520,773319243,773319244,773489254,773489255
|Т-05-18|130872004,142817532,148787530,171769990,171769992,171777765,171783135,171783136,171783137,171783138,171784112,203155849,223272650,223279024,270891471,301164300,333539446,333539448,335673650,335839002,335839006,335839007,335839008,335839009,335839010,412647170,412647182,490493971,604062243,604062249,681333726,697027359,697027360,727254237,759803953,759803954,767477223,767477224,767510332,767510333,768096270,768096271,768519845,768519846,770269827,770269828
|Т-05-19|27890615,42994496,116099090,142907502,232249361,263331824,507227688,765811754,765811755,765817682,765817683,766076070,766076071,766090669,766090670,769632076,769632077,770584209,770584210,771811598,771811599,870461266,870461267
|Т-05-20|67584767,189604231,189604232,294597198,294597199,294600201,294786583,298609652,298625705,298625709,360117852,360117863
|Т-05-21|25213812,168905715,168905718,336735312,351631054,351631077,351631084,486471246,486471247
|Т-05-22|110156280
|Т-05-23|24241236,24241246,24241247,24241254,25953917,38348139,101607060,101851849,101851863,126623689,159401238,202399209,202399211,202399217,263931310,297243319,297243321,299383133,304030228,335626101,335626107,335673651,500380466,500380467,527144426,771348781,771348782,812948834,812948835,842553759,842553763,842553764,842555083,842555084
|Т-09-01|173935092,827520259,827520260
|Т-12-02|31778249,31778273,41384356,41384578,104228178,107686025,107686029,111996273,112190892,112446293,112567671,112567679,112567689,123178862,125392872,125392873,125392874,125392876,125392877,125392878,142710575,142713078,149227828,149227830,152791902,156810013,156810014,173095030,173095031,199631303,202816585,202816598,214767696,215094451,215198527,215198528,215198529,215759945,216082695,216082696,218504277,235854569,235854570,235857606,236482364,236482365,238772816,248218840,248218843,266386285,266386288,312186577,312275772,312275777,360828357,363192429,363192430,365726149,373703851,373703852,373912220,373912223,379312404,383589405,401663757,401663758,401663759,412226300,412226301,498090759,501781614,501781615,526498277,526498278,552615695,559466250,559467290,678124813,678124814,712066318,712066319,738691908,738691909,755878743,755878744,755878745,755878746,762885235,762885241,808556038,808556039,834088239,853002272,853002273
|Т-13-02|36819302,37899939,42772501,45672602,45672603,72658270,94255348,94342038,94342039,94344554,94344555,94608183,111813819,111813820,111844962,112325386,123910233,127571319,127670759,131447389,131484681,131484683,131484685,189278456,189278457,189405195,189405196,208462436,225234106,234449639,234449640,250768142,256990542,256990543,256990544,256990545,303385477,317338995,317338996,334090865,334090866,334090875,449780542,449780543,449780544,463639046,463639047,483091755,586126462,586126463,737872894,737872895,737874520,745478314,745478315,776685602,776685603,810235801,843895004,843895005,845646154,845646155,857511390,857511391,857511392,906077658,906077659,907039878,907039879

loc_ref:
Т-02-02;Т-02-15;Т-02-40|Т-02-02;Т-02-15|852008696
Т-02-02;Т-02-40|Т-02-02|384202450,852008697,852008701
Т-02-04|Т-02-12|753736633
Т-02-18|Т-02-18;О-02-01-10|107418995,392656251,392656252
Т-02-18|Т-02-18;О-02-12-04|87112770,87112771,236513674
Т-03-11;Т-03-11|Т-03-11|79627585,240618388
Т-04-28;Т-04-28|Т-04-28|112672332
Т-04-28;Т-04-28;Т-04-28|Т-04-28|8499051,686292132,686292133
Т-04-34;Т-04-34|Т-04-34|488714777,912118606
Т-04-35|Т-04-35;О-040902|525450808,525450814
Т-06-03|Т-06-03;О-060508|172434402,236860884,542931552,798517855
Т-06-12|Т-06-12;С-231204|439919194
Т-13-02;Т-13-07|Т-13-02|111813819,111813820
Т-14-07|Т-14-17|226638935,226638936,365572856,417701279,453436739,454415696,454415697,835404448,835404449,835404450,835404451,835404452,835404453,837280814,837280815,837280816,837280817,837280818,837280819,837280820,837280823,837280824,837280825,838011531,838011532,838011533,838011534,838011546,838011547
Т-14-15|Т-14-18|54690162,452846929,452846942,869879785
Т-14-15;Т-14-18|Т-14-18|48980118,54690161,54690203,130187151,381392719,695999691,819991949,879792882,879792883
Т-14-19|М-12;Т-14-19|175560007
Т-16-06|Т-16-06;О-160709|232960667,307913868,307913869
Т-16-08|Т-16-08;О-162340|234396347,234396348,235924990
Т-16-15|Т-16-15;О-160811|485366926,754898818,754898819
Т-16-19|Т-16-19;Т-16-19|235253024
Т-16-22|Т-16-22;Т-16-22|235775153
Т-19-01|Т-19-01;О-191510|249800865
Т-19-13|Т-19-13;С-191324|318853351
Т-26-07|T-26-07|784801167,784801173,784801174,790511176,790511177
|1295_7549|23079587
|1311_51498|173301721
|1311_51500|173301743
|-1507_43773|266588572
|191_2511|23227456
|2179_5633|166616185
|2411_33546|270579409
|2411_33553|270579405
|2411_33554|28127206
|2481_26901|24731444
|2482_1676|24731443
|3133_11625|183435587
|4185_9217|31738540
|4193_2378|71505489
|54|772667115,776746211,776915134
|57|56254196
|627_47161|280775060
|704_24390|89873771
|7093_36579|164111017
|7093_36583|272545415
|7094_36580|4877533
|71-140Р-1.10|133913129
|71-140Р-1.11|133913131
|71-140Р-1.12|815924724
|7482_50885|338544211
|C091505|179484711,222880773,222880774,236258156,236258157,334474439,515036962,515074220,822300861,822300862,822303229,822303230,919671101
|C-190701|236730018,239713674,239713675
|C-190702|216876021,216876039,239713676,239713677,435851111,435851112
|C-190871|165616723,284832424
|C 9|129475884
|K-116|13097398
|K 271|467531574
|K 411|678253839
|L1558-25|325334481
|L-3953-27|169386731
|L5069-5|43857022
|no|244142207,906553910,906553912,913120334,913120335
|O-060506|216216510
|SP118|16092214
|SP15|42178953
|SP19|40854516
|SP24|915132095,915132101
|SP26|57401724,711992747
|SP306|857836517
|SP32|93479592,235298694
|SP346|314782646
|SP43|31953350
|SP55|229730759
|SP56|54377187,307131988
|SP62|219242982
|SP97|24898513
|V12|445148878
|VC 055|411628774
|МКАД|30131617,30131929,48472849,93848554,138972153
|Т-02-04|130630469,828805476
|Т-02-12|128265448
|Т-02-14|86502420
|Т-02-18|450347228
|Т-02-26|667915156
|Т-02-34|98981253,99002471,112183192,112183193,112183194,142150420,142150424,142483387,142483390,142883307,142883310,154716967,187011990,187011991,237070002,294336905,294336907,294336908,397236635,397236643,402598396,402598467,668768145,736724613,757417649,757417650,757514319,757514320,759163272,759414648,802262821,802262822,824663160,824663161,868638117,868658866
|Т-03-04|203879709,203881327,203882264,203944341,203944343,203946369,203946731,203947171,203948802,203948807,203949342,204045097,265660994,265660998,295797426,300891609,300891611,300891620,303423437,303423441,303473818,303473823,303473824,303486553,303486559,303488434,441801767,441802791,441803179,442057032,443181311,443181312,443181313,691021185,691021190
|Т-04-01|238925115,458341564
|Т-04-02|129748408,856147353
|Т-04-10|551711943
|Т-04-28|112662765,917591772
|Т-06-01|136745750,136843955,163487635,163487636,163715075,206486361,206486362,490566190,496719414,496720004,843258221,847196726,847196727
|Т-06-02|419088118,419088258,671782612,671782613
|Т-07-07|61274656,126923653,126923655,127240896,864647758,864647759
|Т-08-06|4422187,4422197,29499474,34228952,57016211,57016213,57016216,87152532,87174606,87174607,87174608,87174609,87174610,87174612,88536883,379520814,482334800,488555841,488555842,539949004,782612211,782612212,854517942,888490884,890142516,916014266
|Т-09-03|561372867
|Т-09-05|160606786,160606793,169082839,169082841,169082842,169082845,169082846,169082847,245966256,245966257,383138883
|Т-09-09|297121735,898047552,898047553,898047554
|Т-09-13|24940252,34844198,43620166,43915546,172205504,172205505,217876514,217876516,217876518,217879188,237200980,293987254,293987255,293987256,293987257,293987258,293987267,294001357,294001358,294033379,294033382,294033385,294033388,294033393,294033397,294162682,294162683,296617574,296969171,296969172,362949751,362949752,377840844,377840845,506061614,506061615,506061636,506061637,598718883,598718886,713054648,713054649,835082676,835082677,835082678,835082679,860264693,860264694,860264695,860264696,860264697,860264698,860264699,860264700,924364049,924364050,924364051,924364052,924370048,924370049
|Т-12-02|31778267
|Т-12-20|829920009
|Т-13-02|43138603,43138610,297484150,728207377,728207378,852120512,852120513
|Т-13-03|43138612,444530862,845811213,845811214,845811215,845811216,852120514,852120515
|Т-13-11|110302886,121727906,344074308,488753987,488753988,894951117
|Т-13-12|108546557,111698527,372281123,372281124,372281126,378138592,378138593,378638911,650010108,650184530
|Т-13-22|110297999,110300229,110300703,163071843,163071844
|Т-14-03|171093121,381287761,482917258,485949867,501048311,554977100,554977102,554977103,554977104
|Т-14-10|562590372
|Т-14-14|176664547,804460480,804460481,804460482
|Т-14-15|841514118
|Т-14-16|172915487,172915489,436087455,464611806,464611807,481582493,660145616,660145617,660145618,660145619,660148034,660148035,660148036,660148037
|Т-14-17|457668866,747802370,747802371
|Т-14-18|452846943,452846944,452846945,452846949,869879779,869879780,870299175,870299176,870299177
|Т-14-19|836268543
|Т-14-23|226237253
|Т-14-25|178311781,419468339,920219857,920219858
|Т-16-08|767928121
|Т-16-09|25345117,66195915,82949631,82949637,82949641,82949644,82949649,83178630,485413937,486369112,486369113,540026560,540026561,540026562,540026563,540026564
|Т-16-18|151709453,151709494,153370022,657049137,741838807,794911204,846751295
|Т-16-42|670143869
|Т-16-44|904983260
|Т-17-06|160337002,160337003,164380101,164380104,175135575,175135580,202459950,371263847,413679807,413679919,413680665,420596126,612635421,612635434,612635968,612635969,612997758,612997759,613228349,613228350,764224564,764224565,917365367,917365368,917365369
|Т-17-09|36004107,162596119,345592643,345592644,736251990,862395271,862395274
|Т-17-18|225080308
|Т-17-29|218728239,218867113,334386276,334393346,335037082,427330118,427330119,427349017,427349053,809936341
|Т-18-04|295108598,295403083,587157648,762331098,762331099
|Т-18-09|675806413,677062102,678716075
|Т-18-11|125757202
|Т-19-16|40405231,200195542,216685135,216685191,216685207,245891781,245891782,245891783,245891785
|Т-21-10|232975027,810557835
|Т-23-02|551651182
|Т-23-20|562171140
|Т-24-13|136431836,137649856,174078557,174078564,174113766,175222329,211857337,424927028,674423819,674423820,680030129,680030130,827501237,829711025,866682814
|Т-25-04;Т-19-16|40404747,276842702,276842703,276868592,276868594,276871676,551712053,734781620,734781621,734781622,734781623
|Т-25-22|616566693,616566694,616566696,616566697
|Т-25-34|179615648,179615655,179615669,204519313,204519317,204519321,204519327,205065217,205065233,224710130,418097136,418097137,813988220,813988221,813988222,813988223,826261069,826618907,826618911,904076933,904076934,904076938,904076939,904076940,904089990,905086722
|Т-25-42|228396864,813988213,813988214,813988215,814943598,815029083
|Т-25-43|303999768,813988216,841489843
|Т-25-44|205065223,207149663,814943603,814943604,814943605,890652812,904076931
|Т-26-12|52533278,123940995,203352061,784789069

highway:
М-01|E 95|trunk|trunk_link|33039319
М-01||trunk|primary|4430180,8145194,23199743,26379551,33002900,93458275,93582853,93582855,93582856,113726265,113726269,135377267,135377269,161332250,166107196,251242941,251242947,323033751,323033752,426594834,426594835,426594836,459126054,593537349,593537350,598417303,598519363,598519364,738657300,738657301,739182117,739182118,754095879
М-01||trunk|trunk_link|4430226,23199680,23199681,23199683,23199733,37349289,93582852,93582854,815548498,815548499
М-02|E 101|trunk|trunk_link|25000323,25000328,485023844
М-02||trunk|trunk_link|136841983
М-03|E 105;E 40|trunk|trunk_link|23297230,23297233
М-03|E 40|trunk|construction|89546817,89546835,89546840,292045284,779323914,787787270,787787271,794809966,808386126,822238233
М-03|E 40|trunk|trunk_link|23297321,846712788
М-03||trunk|motorway_link|31119073
М-03||trunk|tertiary|80946352,80946355,80948578,486448734,486448736,486448737,637878634,637878637,638345736
М-03||trunk|tertiary_link|486448735
М-03||trunk|trunk_link|23212322,23297232,31119072,31119170,44810614,44810615,80946330,80948592
М-04|E 40|trunk|construction|27995140,28912442
М-04|E 40|trunk|trunk_link|30795493,32397149,85195418,118792772
М-04|E 584|trunk|primary|112474470,153413860,153413864
М-04||trunk|trunk_link|38723162,52472364,52715263,88482973,88482975,229063116
М-04-01||trunk|primary|116632755,142676667,142676668,142676670,142676671,142676674,142676675,142676680,142676684,142676687,142677051,142677052,142677053,142758608,142758609,199702186,199702188,199702189,199702190,199702191,300075355,300075356,300075357,300075358,676064200
М-05|E 95|trunk|trunk_link|485228156,485228157,765789337,765789338
М-05||trunk|trunk_link|27106789,31876378,121273089,121273093,235109184,235109185,831975904,831975905
М-06|E 373|trunk|trunk_link|23491239
М-06|E 40|trunk|trunk_link|23491236,688943297
М-06||trunk|primary|26131476,39162646,39162647,55170326,99746948,99746958,105069301,105622771,105622895,123658785,124742574,124742582,160505082,347990034,699568339,845482033,845482034,845482035,845482036,845482037,845482038,845482039,845482040,845482041
М-06||trunk|trunk_link|23251563,23251576,99906429,99906430,117560481
М-08||trunk|trunk_link|227354346,227354356,227354365
М-09|E 372|trunk|primary|164793934,382070245
М-09|E 372|trunk|trunk_link|23958271,23958274,170196968,727102310
М-09||trunk|construction|150817487,178180001,404798111,698887333,914456910
М-09||trunk|primary|4774492,23542210,24720839,39825077,40955979,47932112,58261572,58261599,73170649,73175001,87379473,87379478,110461545,139932905,146112512,146120377,146120385,150103663,158551372,158820636,161866001,161866002,161866003,161883762,163631289,170142613,170142614,170142615,170142616,170142617,170142618,170196909,170196910,179619164,180687781,183563027,183563028,183563029,183876156,187478719,192103995,197450373,249768956,249768957,264010680,301720079,334388115,334388117,334388118,335054584,335054585,335054586,335054587,335054588,338164688,352389598,352390089,352395533,352396023,352396729,352398063,352398064,352398865,352399687,352399688,352400766,352400767,354412134,367795465,367795469,367797092,399701065,482307929,506051795,517016347,535594891,549892931,549893089,640145099,640145101,640145102,641192460,641192461,641192462,641192463,641192464,641192465,641212767,641212768,641212769,641212770,641212771,661406751,661407498,698870268,698870270,698887334,701269228,701269229,701269230,702098938,704472134,727102311,758886501,821998790,845416500,845416502,845416503,852532795,855559931,855559932,855763894,857116920,857116921,858834099,858834103,858834104,883000008,883000009,883000010,883000011,883000012,883000013,883000014,894641801,914772754,914772759,914772760,914772761,914772762
М-09||trunk|trunk_link|170196969
М-10||trunk|primary|24285944,156699440,156699444,169494933,174491231,182424777,185010891,253498835,283196674,283196677,335054623,335054624,335054626,335054627,335054628,335054630,335054631,335054632,335054633,335054634,335054646,335054649,335054652,335054655,382070272,382070278,398392189,399865721,437201885,437201886,587776398,587816062,660599314,789701360,800480083,800480084,800480086,826491045,830832723,841765455,841765498,841765499,843861376,852324103,895600951,895600952,895600953,895600954
М-10;М-10||trunk|primary|23535138,34400914,151286370,158985592,587816063,616860125,660599313,660603669
М-11||trunk|primary|4774489,23535109,73168753,73168756,73168767,73168777,73173002,73173006,133066658,133066660,150812648,150812653,152451713,152451714,152451718,152451722,152451723,158551364,158821531,160089159,160089162,160931063,161376038,163392035,163492323,164113063,164144649,167786660,172312016,172384699,172384701,172384704,175932167,177229956,177229957,179619163,179642055,179642056,179753977,179753978,183550362,183550363,183566077,185010884,185010885,194023232,194023233,194023234,194023235,194023236,194023237,194023238,194023239,194023241,194023242,194024335,194024338,194024341,194026276,194026277,194187763,195279978,195279982,197138350,248482597,249266523,251655316,251655324,253498829,253498831,253498832,253498833,253498834,258783097,277375302,277375304,294458742,315754514,327511728,335054590,335054592,335054593,335054594,335054595,335054596,335054598,335054599,335054601,335054602,335054603,335054604,335054605,335054606,335054607,335054608,335054609,335054610,335054611,335054612,335054613,335054614,335054615,335054616,335054617,335054618,335054620,335054621,353915735,353915916,353922215,353982926,368167615,368167616,398392190,421460557,421460558,460351067,460351375,490753918,569620689,605071063,641498688,641538362,641558192,641558194,641581110,641586766,641589250,641594734,641594738,641594743,641602717,656848070,659570289,659571705,661159212,661162872,661173638,661175379,661175996,661176848,661178227,661182094,695989805,695989806,696018188,704488120,770028745,790953982,842283391,842283392,856901563,880737485
М-12|E 584|trunk|primary|859415008
М-12|E 584|trunk|trunk_link|23210567,23210627,23210722,23210732,227096531,363775576,363775579
М-12||trunk|construction|32284697,300788684,893322355
М-12||trunk|residential|23251215,23251234
М-12||trunk|trunk_link|34786656,38268902,160108354,297027387,559531098
М-14||trunk|primary|481873785
М-17|E 97|trunk|primary|142817996,142817998
М-17||trunk|primary|198656344,198656346
М-18|E 105|trunk|construction|327143085
М-18|E 105|trunk|primary|36355031,83296595,96390819,270154383,270154385,270300949,270300952,838836727,929666770,929666771
М-18||trunk|construction|217808210
М-18||trunk|primary|89527710,115993824,210732082,210732083,210732086,210732087,582868301,582868302,582868304,582886214,582886404,582886405,583102808,583113210,688834839,756886131,756886132
М-19|E 85|trunk|construction|676546401
М-19|E 85|trunk|trunk_link|31017139,31128884,104745213,173053009,240033980,299763019
М-19||trunk|construction|228254881,244638268,598028643,598028652,598028656,598028657,598028658,705113855,705113856,705113857
М-19||trunk|primary|225678752,256065728,256065729,273244767,511748215,511748216,612045527,754645974,754645975
М-19||trunk|proposed|227209724,598028649,598028654,598028660,627003533,705113853
М-19||trunk|track|598028655,705113854
М-19||trunk|trunk_link|299763032
М-20|E 105|trunk|construction|153814992,866372411
М-21|E 583|trunk|trunk_link|86502417,724997766
М-21||trunk|primary|805114916
М-21||trunk|trunk_link|796418528,898440773
М-23||trunk|construction|894762235
М-23||trunk|trunk_link|73993937,204800807,421105311
М-25||trunk|construction|928453667
М-25||trunk|residential|888500834
М-25||trunk|tertiary|51947163,165196950,751060136
М-25||trunk|trunk_link|51947147,51947174,51947175
М-25||trunk|unclassified|751110102
М-27||trunk|primary|28126278,34097173,34097174,35815000,35815001,103622409,103622414,103622420,176914066,176914068,200048540,200048541,263493135,263493136,263493491,383650082,383650083,486205219,620419865,740696395,800398409,800398410,800398411,800398412,800398413,800398414,800398415,800398416,800398417,800398418,857350321,899920056,920854929
М-28||trunk|tertiary|688338321,700794157
М-28||trunk|unclassified|110238891,164962791,164962792,171770313
М-29|E 105|trunk|construction|89937171,620651570,620651585,620651587
М-29|E 105|trunk|motorway_link|23707711
М-29|E 105|trunk|service|620651576
М-29||trunk|construction|41090140,41090154,41091836,41091838,74881638,74881652,159306146,159306148,199561377,199561383,387444254,387444255,447102659
М-29||trunk|motorway_link|30263826,30263827,37959357,141339849,141351391,141351398,141351399,141351400,159328240
М-29||trunk|proposed|182694823,182694824,447102658
М-29||trunk|trunk_link|30263804,33728955,34546579,40671219
М-29||trunk|unclassified|447102660,447102661
М-5||trunk|primary|668921888
Н-01||primary|construction|135398010,295004398,846099910
Н-01||primary|primary_link|38657669,355967441,525570116,525570117,525580661
Н-01||primary|trunk|251387278,923127905
Н-03||primary|construction|848968759
Н-03||primary|primary_link|24423758
Н-03||primary|trunk|23224780,70255814
Н-05||primary|primary_link|897285284
Н-05||primary|secondary|66318331,95132039,462740240,507417159,507417161,775891381,847810881
Н-07||primary|construction|168141793,628727914
Н-08||primary|construction|196844872
Н-08||primary|primary_link|176022966,307816182,345779005,364692293
Н-08||primary|trunk_link|28507166,28507171,451260190,451260193
Н-09||primary|primary_link|285189475
Н-09||primary|trunk_link|120521748,120521749
Н-09;Н-10||primary|primary_link|286319749
Н-10||primary|primary_link|286319748
Н-10||primary|secondary|28729159,212462912,236229976,236229977,365948291,365948298,417879540,417879554,417879564,482551744,482551754,784808195,784808196,813739866
Н-11||primary|primary_link|39503501,142154890,184622752
Н-11||primary|trunk|107681780,309808821,309808822,309808823
Н-12||primary|primary_link|185421745,894666831
Н-13||primary|residential|54690165,452846942
Н-13||primary|tertiary|159389336
Н-13||primary|trunk_link|13531368,94599014,167590376,167590377
Н-15||primary|primary_link|25661928,25841670,232555260,232555261,232555262,361790248
Н-16||primary|primary_link|38649020,38651281,38651369,38651410,157841680,157841681,174918152,175077995,175078002
Н-17||primary|trunk_link|688943296
Н-18||primary|construction|758050509
Н-19||primary|trunk|24443382,24443755,26693835,26693836,35598590,35598591,35598724,38169216,39460847,39460849,106626272,106626300,107687600,107687607,129767261,130989029,131487248,173599549,231749238,236358554,236358555,267284028,267284029,295947591,295947592,295948766,297146582,297152058,297160784,297170185,311828500,366171310,367701191,367701192,368304633,368304634,368304635,435299096,435299097,435299101,435299103,476001637,476001767,482523029,523179662,529502368,617403941,617403944,637536325,637536441,637536443,637537156,637537215,637537448,643060522,643060566,643060590,643060705,643060728,643060792,643060793,643061081,643061137,643061168,643061600,643062193,643062467,643062610,643062629,643062701,643062759,643062994,643063044,643063075,643063128,643063180,643063186,643063216,643063333,643063480,721808641,744318696,745285018,750228740,763339761,763339762,777666650,803779804,803779809,803779810,803779812,803779813,803779817,803779818,803779821,803779822,803779824,803779825,803779827,803779828,803803168,803803169,804374054,804374061,804374067,804374086,809571594,809977566,813136120,824880570,824880571,909576187
Н-20||primary|primary_link|24244864,25760928,25830100,25841593,25841594,47574812,47574813,67588498,232555263
Н-20||primary|trunk_link|25292736,37064608,67553228,161432887,217538658,217538659,231689433,231731110,361790258
Н-22||primary|primary_link|170980040,170980041
Н-22||primary|secondary|35711678,40641260,51894416,51894417,51894418,51894426,51894427,58945075,58945077,61895550,79433397,79433398,81133289,81133291,130175306,130175307,148803331,148803343,148818641,154481688,160407966,160407972,160677328,160713498,160713502,160948155,232053621,293153995,293153996,336722747,749920570,750593629,750593630,750593631,750593632,750593637,752014548,754401788,754645978,767702151,816836189,830313981,840463232,840463233,864280115
Н-22||primary|secondary_link|67130613,82531984
Н-24||primary|trunk_link|42611290,42611295
Н-25||primary|secondary|51735052
Н-25||primary|trunk|23336227
Н-25||primary|trunk_link|105073942,171254714,171255651,859875786
Н-26||primary|primary_link|306868062,306980076,307573459
Н-28||primary|primary_link|41664810,367951943,367951946,509689459
Н-30||primary|trunk|231447866,231447867
Н-33||primary|trunk|25345112,520552923,520552978,540026566,540026567,540026568,540026570
О-02-01-05||tertiary|secondary|46419209
О-020702;О-02-23-01||tertiary|secondary|31998985,34947777,70605443,70684078,223421462,399961291,493833029
О-020702;О-02-23-01||tertiary|trunk_link|149843733,149843734,284781874,284781875,284781881,284781883,611662016,611662023
О-02-08-01||tertiary|secondary|77732409,88525336,88525347,88525350,199296476,199296478,576995536,679009242,692579222,905513569
О-02-12-04||tertiary|secondary|43091929,161522252,161522253,161522254,211423314,211423317,239407914,239407915,320681216,320681218,320968732,320968733,386704798,387486703,387486704,391061431,391061432,612715678,612715685,612715695,612715704,612715711,612715722,612715737,612715745,612715754,612715761,612715768,612715772,913421290
О-02-12-04;О-022605||tertiary|secondary|386704797,791535484,791535485
О-02-14-03||tertiary|secondary|42463674,84727678
О-022105||tertiary|secondary|112183192,112183193,112183194,187011990,187011991,294336905,294336907,757417649,757417650,757514319,757514320
О-02-23-01||tertiary|secondary|26122998,34947775,34947776,70605432,494594672,504235056,521018050,611813763
О-030101||tertiary|unclassified|204501075
О-030532||tertiary|residential|200039444
О-030535||tertiary|unclassified|272758047
О-030639||tertiary|unclassified|228477155,784266114,784266115
О-030744||tertiary|residential|169517411,203398364,272767974,692622273,694110223,694110226,694257149
О-030744||tertiary|track|168713516,694110224
О-030747||tertiary|residential|169517319
О-030747||tertiary|unclassified|169517377,272792541,272792543
О-030849||tertiary|primary|81595909,81595919,81595921,130175298,697837223,697837225,750803740,832931369
О-030851||tertiary|residential|272796233
О-031273||tertiary|service|520990920
О-031379||tertiary|residential|171604697,171604700
О-031485||tertiary|track|423215382,808130188,808130189
О-031694||tertiary|track|429914210
О040106||tertiary|unclassified|904681890
О040110||tertiary|unclassified|304517319
О-040201||tertiary|residential|203575478
О040202||tertiary|residential|203155851,203155865,429166794,429166795,429494916,429494918
О040308||tertiary|residential|169814457,243956151,243956720,915962549
О040310||tertiary|secondary_link|127672864,915959357
О040402||tertiary|primary_link|117222223
О040402||tertiary|residential|414500855
О040406||tertiary|unclassified|123630671,170012906,170012977
О040407||tertiary|trunk_link|60476954
О-040503||tertiary|secondary|149227913,149626310,230874165,401427437,520636922,520636923,904281499
О040509||tertiary|primary_link|628006532
О-040906||tertiary|residential|204564969,916567061,916567062
О041001||tertiary|secondary|33656006,41089171,41089173,124635062,124635066,124635080,164952527,894971135,895199231,899221504,899221505,916396661,916396662
О041003||tertiary|residential|387447240
О041003||tertiary|unclassified|186527102
О041004||tertiary|tertiary_link|33656012,33656013
О-041008||tertiary|residential|228050436,916382484
О-041008||tertiary|unclassified|228050383
О041011||tertiary|living_street|415574750
О041201||tertiary|construction|846991928,852371191,852371192
О041801||tertiary|residential|123178941,919374681
О041801||tertiary|unclassified|341822831,919374680
О041805||tertiary|track|479461484
О041807||tertiary|residential|442571509,443618207
О041807||tertiary|unclassified|477202338
О041903||tertiary|residential|112567687,363192453,919364642
О041907||tertiary|secondary|34228951,425632309,425632310
О042004||tertiary|primary|343984114,402792508,402792510
О042202||tertiary|residential|203295701,362553159
О0506||tertiary|residential|330327306
О0507||tertiary|secondary|156833151
О0510||tertiary|unclassified|625542600
О0512||tertiary|unclassified|303942651
